name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jigawa,1/8/2023,85,51.5,68.1,82,51.5,67.5,40.1,39,0,0,0,,0,0,18.8,7.6,46.1,1015.7,28,15,255,22,9,10,2023-01-08T06:44:59,2023-01-08T18:13:26,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/9/2023,83.6,53,68,81,53,67.5,40.2,38.6,0,0,0,,0,0,20.1,8.3,42.2,1016.3,64.3,15,246.2,21.4,9,10,2023-01-09T06:45:16,2023-01-09T18:13:59,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/10/2023,80.3,57.3,67.7,80,57.3,67.7,39.1,36.4,0,0,0,,0,0,21.3,8.9,43,1017.5,11.5,15,250,21.6,9,10,2023-01-10T06:45:33,2023-01-10T18:14:32,0.62,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/11/2023,79.6,55.1,66.8,79.6,55.1,66.8,40.5,39.7,0,0,0,,0,0,19.9,7.8,47,1017.2,14,15,250.9,21.6,9,10,2023-01-11T06:45:48,2023-01-11T18:15:05,0.65,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/12/2023,80.5,54.9,66.4,79.8,54.9,66.3,38.5,37.3,0,0,0,,0,0,19,7.8,55.1,1015.8,91.4,15,251.6,21.8,9,10,2023-01-12T06:46:03,2023-01-12T18:15:37,0.68,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,1/13/2023,81.6,52.1,65.6,79.7,52.1,65.4,38.2,38.7,0,0,0,,0,0,17.4,6.7,47.6,1014.9,34,15,254.6,22,9,10,2023-01-13T06:46:16,2023-01-13T18:16:09,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/14/2023,82.7,53.3,66.9,80.4,53.3,66.6,37.4,35.6,0,0,0,,0,0,17.7,6.7,49.5,1014.6,53.4,15,255.4,22,9,10,2023-01-14T06:46:29,2023-01-14T18:16:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/15/2023,81.4,53.7,66.8,79.8,53.7,66.6,39.6,38.8,0,0,0,,0,0,17.7,6.9,47.5,1015.1,31.4,15,254.4,21.9,9,10,2023-01-15T06:46:40,2023-01-15T18:17:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/16/2023,81.6,53,67,79.6,53,66.7,39,38.1,0,0,0,,0,0,18.6,7.2,47.6,1014.8,85.1,15,249.3,21.5,9,10,2023-01-16T06:46:51,2023-01-16T18:17:45,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/17/2023,81.9,56.4,67.9,79.9,56.4,67.5,40.1,38,0,0,0,,0,0,18.1,7.6,43.7,1014.5,28.4,15,255.2,22.1,9,10,2023-01-17T06:47:01,2023-01-17T18:18:16,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/18/2023,83,54.6,68,80.6,54.6,67.6,41.5,40.8,0,0,0,,0,0,17.7,6.7,52.5,1013.9,0,15,254.6,22.1,9,10,2023-01-18T06:47:09,2023-01-18T18:18:47,0.89,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/19/2023,88.1,52.8,70,84.6,52.8,69.1,43.5,42.8,0,0,0,,0,0,13.4,5.4,50.7,1013.3,6.5,15,255.1,22.1,9,10,2023-01-19T06:47:17,2023-01-19T18:19:17,0.92,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/20/2023,88.8,53.5,70.7,85.1,53.5,69.7,42,40,0,0,0,,0,0,15.9,5.6,58.6,1012.9,0.1,15,256.4,22.2,9,10,2023-01-20T06:47:23,2023-01-20T18:19:47,0.95,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/21/2023,88.8,57.1,72,85,57.1,71,40.8,35.8,0,0,0,,0,0,15.2,5.6,55.7,1012.4,3.5,15,257.9,22.4,9,10,2023-01-21T06:47:28,2023-01-21T18:20:17,0,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/22/2023,90.4,56.4,72.1,86.5,56.4,71.1,43.1,39.9,0,0,0,,0,0,14.3,5.6,58.7,1011.5,18.2,15,258.6,22.4,9,10,2023-01-22T06:47:33,2023-01-22T18:20:46,0.02,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/23/2023,91.7,55.7,72.7,87.5,55.7,71.4,42.9,39.7,0,0,0,,0,0,14.5,5.8,53.6,1011.4,51.6,15,262,22.6,9,10,2023-01-23T06:47:36,2023-01-23T18:21:14,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,1/24/2023,93.8,56,73.4,89.6,56,72.1,43.6,39.6,0,0,0,,0,0,15,6,47.1,1011.5,16.6,15,262.7,22.6,9,10,2023-01-24T06:47:38,2023-01-24T18:21:42,0.09,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/25/2023,92.9,55.5,72.9,88.5,55.5,71.6,42.3,38.7,0,0,0,,0,0,13.9,6,42.7,1010.5,15.9,15,262.9,22.6,9,10,2023-01-25T06:47:39,2023-01-25T18:22:10,0.12,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/26/2023,93.8,57.6,75.3,89.3,57.6,74,42.7,35.6,0,0,0,,0,0,13.2,6,50.3,1009.6,43.5,15,262.4,22.6,9,10,2023-01-26T06:47:39,2023-01-26T18:22:37,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/27/2023,98.5,63.2,79.2,94,63.2,77.8,44.2,32.2,0,0,0,,0,0,13,5.6,43.8,1008.5,33,15,263.2,22.7,9,10,2023-01-27T06:47:38,2023-01-27T18:23:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/28/2023,99.6,63.9,80.9,95.6,63.9,79.4,45.4,31.2,0,0,0,,0,0,9.2,6,61,1007.9,74.5,15,258.7,22.3,9,10,2023-01-28T06:47:36,2023-01-28T18:23:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/29/2023,98.1,69.9,82,93.8,69.9,80.5,47.4,32.9,0,0,0,,0,0,18.3,7.2,276.4,1008.6,77,15,254.7,21.8,9,10,2023-01-29T06:47:32,2023-01-29T18:23:55,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/30/2023,98,65.6,81.5,93.1,65.6,79.6,38.4,24.5,0,0,0,,0,0,16.8,6,347.9,1009.8,56.9,15,253.8,21.8,9,10,2023-01-30T06:47:28,2023-01-30T18:24:20,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/31/2023,95.1,60.5,78.2,90.3,60.5,76.5,34.9,23.5,0,0,0,,0,0,16.1,6.7,15.6,1011.3,50.8,15,243.8,21.1,9,10,2023-01-31T06:47:23,2023-01-31T18:24:45,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/1/2023,91.3,61.4,76.5,87.1,61.4,75.1,34.4,22.9,0,0,0,,0,0,18.6,7.2,44.1,1012.8,68.8,15,265.3,22.8,9,10,2023-02-01T06:47:16,2023-02-01T18:25:08,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/2/2023,88.2,61.1,74.3,84.5,61.1,73.2,36.5,26.8,0,0,0,,0,0,18.1,7.4,51.7,1013.4,62.1,15,266.7,23,9,10,2023-02-02T06:47:09,2023-02-02T18:25:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/3/2023,91.3,58.6,74.3,87.3,58.6,73.1,41.5,33.6,0,0,0,,0,0,15.4,6,56.8,1013.3,50,15,269.6,23.2,9,10,2023-02-03T06:47:00,2023-02-03T18:25:54,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/4/2023,93.8,57.5,74.5,89.6,57.5,73.2,44.1,38.6,0,0,0,,0,0,15.4,5.4,51.2,1012.3,48.9,15,265.7,22.9,9,10,2023-02-04T06:46:51,2023-02-04T18:26:16,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/5/2023,96.9,59.4,78,92.9,59.4,76.6,46.8,37.9,0,0,0,,0,0,17.9,7.4,47,1011.5,54.2,15,268.8,23.3,9,10,2023-02-05T06:46:40,2023-02-05T18:26:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/6/2023,91.8,58.4,75.3,87.7,58.4,74,41.8,33.6,0,0,0,,0,0,21.5,8.9,48.3,1012,72.3,15,272.1,23.5,9,10,2023-02-06T06:46:29,2023-02-06T18:26:58,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/7/2023,90.2,57.6,73.7,86.3,57.6,72.6,40.3,32.6,0,0,0,,0,0,18.6,7.6,44.1,1012.6,64.4,15,275.7,23.8,10,10,2023-02-07T06:46:16,2023-02-07T18:27:18,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,2/8/2023,89.7,59.4,73.4,85.9,59.4,72.3,42.5,35.5,0,0,0,,0,0,19,7.8,41.7,1012.8,25,15,273.9,23.6,10,10,2023-02-08T06:46:02,2023-02-08T18:27:37,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/9/2023,91.3,58,73.9,87.1,58,72.6,39.4,31.9,0,0,0,,0,0,17,7.2,47.3,1012.7,1.4,15,276.3,23.8,10,10,2023-02-09T06:45:48,2023-02-09T18:27:56,0.63,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/10/2023,91.5,56.9,73.6,87.2,56.9,72.3,35.1,27,0,0,0,,0,0,20.6,8.5,48.5,1013,12,15,281.1,24.3,10,10,2023-02-10T06:45:32,2023-02-10T18:28:14,0.66,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/11/2023,91.1,58.2,73.6,86.9,58.2,72.3,36.5,28.2,0,0,0,,0,0,22.6,9.4,47.6,1013,0,15,282.4,24.3,10,10,2023-02-11T06:45:16,2023-02-11T18:28:32,0.7,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/12/2023,88.4,60,73.5,84.7,60,72.5,37.2,28.1,0,0,0,,0,0,22.8,9.8,41.1,1013.3,0,15,280.8,24.2,10,10,2023-02-12T06:44:58,2023-02-12T18:28:49,0.73,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/13/2023,88.1,58.7,73.7,84.5,58.7,72.6,39.2,30.2,0,0,0,,0,0,25.1,11,44.8,1014,0,15,279.3,24.2,10,10,2023-02-13T06:44:40,2023-02-13T18:29:05,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/14/2023,85.4,58.9,72.3,82.3,58.9,71.6,37.2,29.1,0,0,0,,0,0,22.8,9.8,39.9,1014.5,18.8,15,277.6,24,9,10,2023-02-14T06:44:21,2023-02-14T18:29:21,0.8,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/15/2023,80.9,58.4,69.6,79.2,58.4,69.4,35.9,29.8,0,0,0,,0,0,24.6,11.2,42.5,1014.3,7.7,15,281.2,24.2,10,10,2023-02-15T06:44:01,2023-02-15T18:29:36,0.83,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/16/2023,78.2,59.6,68,78.2,59.6,68,33.5,28.3,0,0,0,,0,0,23.5,10.3,54.5,1014.5,29.3,15,282.2,24.3,10,10,2023-02-16T06:43:40,2023-02-16T18:29:51,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/17/2023,78,58.2,67.3,78,58.2,67.3,35.3,31.4,0,0,0,,0,0,22.8,9.6,48.5,1015,36.4,15,280.6,24.2,10,10,2023-02-17T06:43:18,2023-02-17T18:30:05,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,2/18/2023,81.4,58,68.9,80,58,68.7,35.8,30.6,0,0,0,,0,0,22.6,9.6,51.7,1014.3,21.3,15,280.2,24.2,10,10,2023-02-18T06:42:55,2023-02-18T18:30:18,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/19/2023,83.9,58.4,69.9,81.2,58.4,69.5,36.5,30.4,0,0,0,,0,0,20.1,8.5,45,1013.6,1.9,15,281.3,24.2,10,10,2023-02-19T06:42:32,2023-02-19T18:30:31,0.97,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/20/2023,85.6,60,71.3,82.5,60,70.6,38.9,32,0,0,0,,0,0,19.7,8.1,46.8,1013.4,0,15,282.1,24.3,10,10,2023-02-20T06:42:07,2023-02-20T18:30:43,0,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/21/2023,87.9,58.7,72,84.3,58.7,71.1,40.3,33.6,0,0,0,,0,0,20.4,8.5,45.7,1012.3,0,15,283.5,24.4,10,10,2023-02-21T06:41:42,2023-02-21T18:30:55,0.04,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/22/2023,89.7,56.6,73.3,85.8,56.6,72.2,42,35.1,0,0,0,,0,0,16.3,6.9,44,1012.1,0.1,15,283.8,24.4,10,10,2023-02-22T06:41:17,2023-02-22T18:31:06,0.07,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/23/2023,92.6,58.4,75,88.4,58.4,73.7,43.2,35.5,0,0,0,,0,0,12.5,5.4,42.4,1011.2,0,15,285.7,24.5,10,10,2023-02-23T06:40:50,2023-02-23T18:31:16,0.1,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/24/2023,94.6,56.7,76.2,90.4,56.7,74.7,43.9,35.9,0,0,0,,0,0,14.3,5.8,45.3,1010.6,19,15,286.6,24.7,10,10,2023-02-24T06:40:23,2023-02-24T18:31:26,0.14,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/25/2023,96.2,58.9,77.6,91.4,58.9,75.9,39.9,29.7,0,0,0,,0,0,16.3,6,50.5,1010.7,67.7,15,289,24.9,10,10,2023-02-25T06:39:55,2023-02-25T18:31:36,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/26/2023,98.9,59.1,78.3,93.7,59.1,76.6,38.5,27.7,0,0,0,,0,0,15.2,5.8,76.7,1011.1,81.1,15,291.6,25.1,10,10,2023-02-26T06:39:26,2023-02-26T18:31:45,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/27/2023,100.8,60.5,80.6,96.2,60.5,78.8,44.6,32.1,0,0,0,,0,0,20.1,7.8,107.6,1011,64.4,15,288.2,24.8,10,10,2023-02-27T06:38:57,2023-02-27T18:31:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/28/2023,101.9,65,83,98.3,65,81.2,46.5,31.1,0,0,0,,0,0,17.7,6.7,97.6,1011.1,29.9,15,291.3,25.1,10,10,2023-02-28T06:38:27,2023-02-28T18:32:02,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/1/2023,102.1,66.8,84,97.9,66.8,82.3,48.6,33,0,0,0,,0,0,15,6.3,63.3,1010.6,18.9,15,290.3,25.1,10,10,2023-03-01T06:37:57,2023-03-01T18:32:09,0.3,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,3/2/2023,102.3,68.6,85.5,97.9,68.6,83.8,48.3,30.3,0,0,0,,0,0,20.1,8.7,55.5,1009.3,75.7,15,277.4,24,9,10,2023-03-02T06:37:26,2023-03-02T18:32:16,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/3/2023,102.5,67.7,85.2,98.5,67.7,83.7,48.6,30.6,0,0,0,,0,0,19.7,7.8,73.2,1008.3,12.9,15,291.4,25.3,10,10,2023-03-03T06:36:54,2023-03-03T18:32:23,0.37,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,3/4/2023,102.8,69,85.5,99.5,69,84,49.4,31.2,0,0,0,,0,0,15,5.4,90.3,1008.8,5.1,15,292,25.3,10,10,2023-03-04T06:36:22,2023-03-04T18:32:29,0.4,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,3/5/2023,104.5,68.8,86.9,99.8,68.8,85,46.9,28.2,0,0,0,,0,0,25.7,11,69.4,1007.7,10.7,15,287.1,24.8,10,10,2023-03-05T06:35:49,2023-03-05T18:32:35,0.43,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,3/6/2023,104.8,71.7,87.9,99.6,71.7,85.9,48.5,29.5,0,0,0,,0,0,22.4,8.7,97.6,1007,17,15,295.4,25.5,10,10,2023-03-06T06:35:16,2023-03-06T18:32:41,0.46,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,3/7/2023,101.4,68.6,86.4,97.3,68.6,84.7,49.7,31.3,0,0,0,,0,0,12.5,5.6,97.1,1007,90.6,15,287.1,24.7,10,10,2023-03-07T06:34:43,2023-03-07T18:32:46,0.5,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,3/8/2023,102.5,75.6,87.7,97.2,75.6,85.3,46.4,26.9,0,0,0,,0,0,18.8,8.1,74.6,1007.1,55.1,15,288.5,24.9,10,10,2023-03-08T06:34:09,2023-03-08T18:32:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/9/2023,102.5,68.4,86.2,97.7,68.4,83.9,44.6,26.2,0,0,0,,0,0,24.4,10.3,57.8,1008.1,55.5,15,290.5,25.3,10,10,2023-03-09T06:33:34,2023-03-09T18:32:56,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/10/2023,102.8,70.4,86.1,98,70.4,83.8,44.9,27,0,0,0,,0,0,25.9,11.6,59.8,1008.5,82.8,15,285,24.6,10,10,2023-03-10T06:33:00,2023-03-10T18:33:00,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/11/2023,98.1,72.6,84.3,93.6,72.6,82.3,43.6,25.8,0,0,0,,0,0,21.7,9.8,63,1009.4,68.3,15,265.2,22.9,10,10,2023-03-11T06:32:25,2023-03-11T18:33:04,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/12/2023,97.2,63.6,81.1,92.4,63.6,79.1,40,26.1,0,0,0,,0,0,27.7,12.5,60.1,1009.9,75.8,15,288.2,24.9,10,10,2023-03-12T06:31:49,2023-03-12T18:33:07,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/13/2023,94.4,62.3,78.9,90.2,62.3,77.5,45,33.1,0,0,0,,0,0,18.1,7.8,49.5,1010,85.8,15,265,22.9,8,10,2023-03-13T06:31:13,2023-03-13T18:33:11,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/14/2023,97.1,60.5,79.2,92.5,60.5,77.5,44.2,32.9,0,0,0,,0,0,19,7.8,50.5,1009,3.5,15,310.7,26.7,10,10,2023-03-14T06:30:37,2023-03-14T18:33:14,0.74,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,3/15/2023,96.7,60.2,78.4,92.7,60.2,77.1,46.6,35.8,0,0,0,,0,0,17.2,6.5,30.4,1008.3,13,15,310.6,26.9,10,10,2023-03-15T06:30:01,2023-03-15T18:33:17,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,3/16/2023,97.1,60.9,79.1,92.6,60.9,77.5,44.4,32.7,0,0,0,,0,0,15.9,6.7,42.8,1008,3.9,15,311.5,26.9,10,10,2023-03-16T06:29:24,2023-03-16T18:33:19,0.81,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,3/17/2023,98.3,62.7,80.8,93.5,62.7,78.9,41.7,28.5,0,0,0,,0,0,15.9,7.2,43.7,1008.8,6.6,15,315.4,27.2,10,10,2023-03-17T06:28:47,2023-03-17T18:33:22,0.85,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,3/18/2023,98.9,61.6,80.5,94.1,61.6,78.8,43.5,30.3,0,0,0,,0,0,17,6.9,64.9,1008.4,65.2,15,313.6,27.3,10,10,2023-03-18T06:28:10,2023-03-18T18:33:24,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/19/2023,97.2,65,82.7,97.7,65,81.6,50.8,35.6,0,0,0,,0,0,10.5,4.5,236.1,1009.1,90,15,259.5,22.3,9,10,2023-03-19T06:27:33,2023-03-19T18:33:26,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/20/2023,100.1,75.5,87.4,101.2,75.5,88,60.9,43.4,0,0,0,,0,0,17,6.7,256.4,1008.9,70.8,15,248.6,21.3,9,10,2023-03-20T06:26:56,2023-03-20T18:33:28,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/21/2023,89.9,75.5,83.1,89.4,75.5,83.1,60.6,47.9,0,0,0,,0,0,19.5,10.1,290.2,1009.9,70.3,15,238.3,20.6,9,10,2023-03-21T06:26:18,2023-03-21T18:33:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/22/2023,96.3,71.9,84.4,97.4,71.9,85.3,65.2,56.8,0,0,0,,0,0,11.9,6.5,255.6,1009.6,73.1,15,270,23.1,10,10,2023-03-22T06:25:41,2023-03-22T18:33:32,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/23/2023,99.1,77.8,87.4,98,77.8,86.9,59.5,42.7,0,0,0,,0,0,19,7.8,290.4,1008.4,26.1,15,269,23.2,9,10,2023-03-23T06:25:03,2023-03-23T18:33:34,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,3/24/2023,100.1,70.1,84.9,96.3,70.1,83.2,45.9,27.6,0,0,0,,0,0,18.8,6,35.4,1008.3,88.5,15,271.8,23.5,9,10,2023-03-24T06:24:26,2023-03-24T18:33:35,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/25/2023,97.1,71.1,84.2,93,71.1,82.2,43.3,25,0,0,0,,0,0,21.3,8.3,39.2,1010.4,65.9,15,306.2,26.6,10,10,2023-03-25T06:23:48,2023-03-25T18:33:37,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/26/2023,97.4,67.7,83.1,92.7,67.7,81,40.8,24.5,0,0,0,,0,0,17.7,6.7,60.6,1011.2,47.9,15,309.6,26.9,10,10,2023-03-26T06:23:10,2023-03-26T18:33:38,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/27/2023,97.4,68.8,83.2,92.8,68.8,81.1,39.4,23.1,0,0,0,,0,0,17.9,6.5,47.7,1010.5,63.2,15,307.5,26.6,10,10,2023-03-27T06:22:32,2023-03-27T18:33:40,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/28/2023,98.3,70.2,83.8,93.4,70.2,81.5,36.2,20,0,0,0,,0,0,17.9,7.8,48.7,1010.4,32.1,15,303.7,26.3,10,10,2023-03-28T06:21:55,2023-03-28T18:33:41,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/29/2023,99.4,65,82.4,94.1,65,80.2,33.3,19.1,0,0,0,,0,0,21.5,8.5,48.7,1010.8,50,15,317.1,27.5,10,10,2023-03-29T06:21:17,2023-03-29T18:33:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,3/30/2023,99.1,66.1,83.3,93.9,66.1,81.1,34.7,19.4,0,0,0,,0,0,21,8.7,34.8,1010.7,58.9,15,312,27,10,10,2023-03-30T06:20:40,2023-03-30T18:33:45,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,3/31/2023,97.6,67.9,83.2,92.6,67.9,80.8,33.5,18.4,0,0,0,,0,0,18.8,7.6,29.7,1010.1,66.5,15,303.3,26.3,10,10,2023-03-31T06:20:02,2023-03-31T18:33:46,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/1/2023,97.8,73.5,85.1,93,73.5,82.7,34.5,17.1,0,0,0,,0,0,20.8,8.5,38.9,1010.6,30,15,316,27.4,10,10,2023-04-01T06:19:25,2023-04-01T18:33:48,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/2/2023,98.9,67.9,84.4,93.8,67.9,82,33.9,17.3,0,0,0,,0,0,18.8,7.2,38.5,1009.8,26.5,15,316.3,27.5,10,10,2023-04-02T06:18:48,2023-04-02T18:33:49,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,4/3/2023,101,67.6,84.9,95.6,67.6,82.4,34.4,18.2,0,0,0,,0,0,17.9,6.9,35.5,1007.8,16.6,15,316.7,27.6,10,10,2023-04-03T06:18:11,2023-04-03T18:33:51,0.41,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,4/4/2023,99.4,67.7,85,94,67.7,82.3,30.9,16.3,0,0,0,,0,0,12.5,6,26.9,1007.2,91.7,15,260,22.3,10,10,2023-04-04T06:17:34,2023-04-04T18:33:53,0.44,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,4/5/2023,104.6,67.2,86.5,98.5,67.2,83.6,32.7,17,0,0,0,,0,0,17.2,6.7,22.2,1007.2,62.8,15,317.7,27.5,10,10,2023-04-05T06:16:57,2023-04-05T18:33:55,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/6/2023,105.9,68.8,88.3,100,68.8,85.3,35,16.7,0,0,0,,0,0,22.1,8.3,44.3,1006.4,30.7,15,321.9,27.9,10,10,2023-04-06T06:16:21,2023-04-06T18:33:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/7/2023,105.9,72.1,88.9,101.8,72.1,86.7,44.4,23,0,0,0,,0,0,16.3,5.6,282.2,1005.4,80,15,315.9,27.4,10,10,2023-04-07T06:15:45,2023-04-07T18:34:00,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/8/2023,104.3,80.5,91.7,104.6,79.8,91.6,55.9,31.4,0,0,0,,0,0,24.2,10.3,264.4,1005.3,76.6,15,275.4,23.9,10,10,2023-04-08T06:15:09,2023-04-08T18:34:02,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/9/2023,105.5,78.5,91.9,104.1,78.5,92.2,60.9,40.5,0,0,0,,0,0,21.5,9.4,244.7,1006.3,69.6,15,303.3,26.2,10,10,2023-04-09T06:14:33,2023-04-09T18:34:05,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/10/2023,102.5,80.1,91,102.1,82.3,91.1,59.8,37.8,0,0,0,,0,0,25.3,11.2,259.2,1007,95.5,15,292.4,25.4,10,10,2023-04-10T06:13:58,2023-04-10T18:34:08,0.65,Overcast,Cloudy skies throughout the day.,cloudy,remote
